,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
78,607.9615822633108,6.446552521761947,2.2599945068359375,0.08754836377392507,1200,2,1,auto,50,entropy,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 50, 'criterion': 'entropy', 'bootstrap': False}",0.6778857837181045,0.667274273909345,0.6830720622189816,0.6760773732821437,0.0065749671785082855,7
79,232.53195079167685,2.897668351353138,1.273510456085205,0.014588547712545266,800,2,4,auto,30,entropy,True,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 30, 'criterion': 'entropy', 'bootstrap': True}",0.6763061968408263,0.660347551342812,0.6793048973143759,0.6719862151660047,0.008320333439812313,77
80,551.8240791161855,9.24063976054101,3.5598326524098716,0.0675407490061702,2000,2,4,sqrt,60,gini,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 60, 'criterion': 'gini', 'bootstrap': False}",0.6752126366950182,0.6681249240490946,0.6853809697411594,0.6762395101617574,0.007082072675386128,6
81,111.9235013326009,1.8363597858775706,1.0779776573181152,0.021382533443868174,600,2,4,log2,,gini,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'criterion': 'gini', 'bootstrap': False}",0.6744835965978129,0.6630210232105966,0.682221412079232,0.6732420106292137,0.007887538059697758,54
82,230.18742529551187,3.314256057773803,1.4737500349680583,0.013034608280353237,800,2,2,sqrt,20,gini,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'bootstrap': False}",0.6724179829890644,0.668732531291773,0.6846518410499454,0.6752674517769276,0.006804200177043355,26
83,373.6244053840637,2.261161776906685,2.0835824012756348,0.04756267458551622,1200,2,1,auto,100,entropy,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'criterion': 'entropy', 'bootstrap': True}",0.6753341433778858,0.6644792805930246,0.68003402600559,0.6732824833255001,0.006513806257498882,53
84,50.53535302480062,0.19572426703839668,0.5270732243855795,0.003888216864160601,400,5,4,sqrt,10,gini,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'bootstrap': True}",0.6643985419198056,0.6532993073277433,0.6744440393729493,0.6640472962068328,0.008635872991155409,99
85,319.29451664288837,2.5243354298273086,2.5962459246317544,0.04499715042389412,1600,2,4,log2,40,entropy,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'entropy', 'bootstrap': True}",0.6750911300121507,0.6576740794750273,0.6759022967553773,0.6695558354141852,0.008408194059749598,96
86,279.670668443044,2.0367426134055044,1.5185728867848713,0.04673699685535862,800,2,1,log2,20,entropy,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'criterion': 'entropy', 'bootstrap': False}",0.6752126366950182,0.6615627658281686,0.6754162109612346,0.6707305378281405,0.006483126468151361,89
87,150.48143752415976,2.598738364515487,2.310304641723633,0.158934039282756,1200,2,1,log2,40,gini,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'gini', 'bootstrap': True}",0.6750911300121507,0.6656944950783813,0.6839227123587314,0.6749027791497545,0.007442830256492363,32
88,346.69700026512146,4.058771256375156,1.788664182027181,0.01595430810548721,1000,5,1,log2,70,entropy,False,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 70, 'criterion': 'entropy', 'bootstrap': False}",0.6754556500607534,0.6644792805930246,0.6785757686231619,0.67283689975898,0.006045446416007655,62
89,392.9788432121277,4.1855876926103575,1.3666623433430989,0.009476162363025262,800,10,2,auto,,entropy,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'criterion': 'entropy', 'bootstrap': False}",0.6780072904009721,0.6656944950783813,0.682585976424839,0.6754292539680641,0.007132799329224703,22
90,547.5538721879324,8.573565513518034,3.5438395341237388,0.05792559924479172,2000,2,4,auto,50,gini,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'criterion': 'gini', 'bootstrap': False}",0.6761846901579587,0.6664236237695953,0.6839227123587314,0.6755103420954285,0.00715986891615048,15
91,100.25351285934448,1.0215859956897686,0.3490786552429199,0.007663632985863283,200,10,1,sqrt,90,entropy,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 90, 'criterion': 'entropy', 'bootstrap': False}",0.6783718104495747,0.662170373070847,0.6801555474541257,0.6735659103248491,0.008090699656843179,50
92,485.52045782407123,9.313714322930364,3.0638426144917807,0.06480565371951971,1600,5,1,auto,,gini,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'criterion': 'gini', 'bootstrap': False}",0.6714459295261239,0.6684894883947017,0.68732531291773,0.6757535769461852,0.00827099111704071,12
93,173.41780718167624,2.9662904834682635,2.451265811920166,0.03654781598166766,1400,10,1,log2,40,gini,True,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'gini', 'bootstrap': True}",0.6730255164034021,0.660712115688419,0.681492283388018,0.6717433051599464,0.008531779480682705,81
94,583.7850046157837,12.549025801785977,3.7646621068318686,0.07210155660634868,2000,2,2,auto,60,gini,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'bootstrap': False}",0.6759416767922236,0.668732531291773,0.6861100984323734,0.6769281021721234,0.007128568636320617,1
95,421.7548287709554,3.941790480770009,3.452204465866089,0.041961308836738015,2000,5,2,log2,,entropy,True,"{'n_estimators': 2000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'criterion': 'entropy', 'bootstrap': True}",0.675577156743621,0.6591323368574553,0.6773605541378053,0.6706900159129604,0.008204880069362928,90
96,165.2803775469462,3.3757301772352397,1.0444116592407227,0.018283813471554427,600,2,4,auto,60,gini,False,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'bootstrap': False}",0.6743620899149453,0.668003402600559,0.6839227123587314,0.6754294016247453,0.006542704410693762,21
97,233.38785203297934,3.2957079780198613,1.4235690434773762,0.01975053021573401,800,10,1,sqrt,20,gini,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'gini', 'bootstrap': False}",0.6718104495747266,0.6699477457771297,0.6861100984323734,0.6759560979280765,0.007220120545639136,9
98,386.15017525355023,6.5334229000462685,2.4435271422068277,0.025319470438336576,1400,10,4,auto,60,gini,False,"{'n_estimators': 1400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'criterion': 'gini', 'bootstrap': False}",0.6747266099635479,0.6675173168064163,0.6841657552558027,0.6754698940085889,0.006816987559494828,18
99,474.79061675071716,49.55073473072531,2.951134443283081,0.30245147142616063,2000,2,4,sqrt,80,gini,False,"{'n_estimators': 2000, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'criterion': 'gini', 'bootstrap': False}",0.6767922235722965,0.6667881881152024,0.6852594482926236,0.6762799533267075,0.007549555339615893,5
